Channel 1,Channel 2
21.7613,20.8580
21.7611,20.8576
21.7617,20.8576
21.7639,20.8582
21.7631,20.8566
21.7639,20.8568
21.7647,20.8572
21.7639,20.8570
21.7639,20.8578
21.7637,20.8572
21.7645,20.8572
21.7635,20.8582
21.7647,20.8580
21.7649,20.8566
21.7637,20.8576
21.7645,20.8578
21.7649,20.8576
21.7663,20.8560
21.7661,20.8570
21.7667,20.8572
21.7675,20.8570
21.7678,20.8568
21.7673,20.8570
21.7671,20.8574
21.7669,20.8564
21.7680,20.8568
21.7669,20.8560
21.7686,20.8570
21.7678,20.8568
21.7680,20.8570
21.7678,20.8580
21.7696,20.8576
21.7696,20.8576
21.7684,20.8570
21.7663,20.8572
21.7655,20.8566
21.7625,20.8570
21.7617,20.8578
21.7623,20.8570
21.7637,20.8574
21.7635,20.8578
21.7651,20.8566
21.7661,20.8560
21.7671,20.8570
21.7671,20.8564
21.7671,20.8566
21.7686,20.8564
21.7675,20.8558
21.7678,20.8560
21.7680,20.8558
21.7682,20.8570
21.7686,20.8572
21.7688,20.8560
21.7688,20.8576
21.7702,20.8574
21.7712,20.8568
21.7720,20.8572
21.7708,20.8570
21.7722,20.8570
21.7724,20.8574
21.7712,20.8572
21.7716,20.8574
21.7700,20.8562
21.7700,20.8572
21.7696,20.8572
21.7696,20.8580
21.7694,20.8574
21.7680,20.8572
21.7698,20.8568
21.7690,20.8572
21.7686,20.8568
21.7694,20.8576
21.7692,20.8578
21.7686,20.8564
21.7694,20.8574
21.7686,20.8570
21.7690,20.8578
21.7690,20.8576
21.7675,20.8580
21.7671,20.8584
21.7661,20.8582
21.7663,20.8586
21.7659,20.8578
21.7659,20.8574
21.7675,20.8578
21.7686,20.8574
21.7690,20.8566
21.7700,20.8574
21.7694,20.8572
21.7704,20.8572
21.7690,20.8572
21.7686,20.8572
21.7686,20.8570
21.7696,20.8570
21.7722,20.8574
21.7712,20.8578
21.7714,20.8564
21.7714,20.8558
21.7704,20.8562
21.7690,20.8568
21.7708,20.8564
21.7716,20.8572
21.7720,20.8564
21.7722,20.8572
21.7724,20.8570
21.7728,20.8564
21.7744,20.8566
21.7736,20.8558
21.7732,20.8566
21.7740,20.8562
21.7730,20.8562
21.7718,20.8564
21.7702,20.8556
21.7700,20.8574
21.7698,20.8574
21.7716,20.8576
21.7718,20.8572
21.7718,20.8570
21.7724,20.8564
21.7726,20.8566
21.7724,20.8572
21.7724,20.8564
21.7720,20.8574
21.7714,20.8570
21.7724,20.8570
21.7720,20.8574
21.7726,20.8572
21.7734,20.8566
21.7726,20.8574
21.7736,20.8564
21.7738,20.8568
21.7740,20.8578
21.7736,20.8578
21.7744,20.8568
21.7740,20.8566
21.7736,20.8566
21.7750,20.8568
21.7744,20.8576
21.7738,20.8576
21.7734,20.8562
21.7742,20.8576
21.7746,20.8572
21.7742,20.8572
21.7748,20.8568
21.7754,20.8572
21.7744,20.8576
21.7744,20.8574
21.7756,20.8578
21.7752,20.8574
21.7768,20.8578
21.7760,20.8562
21.7766,20.8576
21.7750,20.8576
21.7736,20.8578
21.7734,20.8578
21.7738,20.8574
21.7740,20.8580
21.7744,20.8576
21.7742,20.8566
21.7740,20.8562
21.7738,20.8564
21.7742,20.8570
21.7734,20.8576
21.7734,20.8576
21.7736,20.8572
21.7738,20.8568
21.7734,20.8578
21.7734,20.8572
21.7736,20.8572
21.7728,20.8578
21.7728,20.8578
21.7730,20.8580
21.7732,20.8584
21.7732,20.8584
21.7714,20.8576
21.7710,20.8578
21.7694,20.8572
21.7696,20.8570
21.7694,20.8574
21.7698,20.8586
21.7704,20.8588
21.7700,20.8592
21.7702,20.8576
21.7714,20.8574
21.7720,20.8578
21.7722,20.8578
21.7730,20.8584
21.7738,20.8580
21.7742,20.8580
21.7738,20.8576
21.7744,20.8576
21.7746,20.8582
21.7752,20.8582
21.7756,20.8574
21.7744,20.8578
21.7746,20.8566
21.7746,20.8570
21.7756,20.8580
21.7756,20.8576
21.7758,20.8572
21.7754,20.8576
21.7764,20.8584
21.7760,20.8582
21.7768,20.8582
21.7758,20.8576
21.7756,20.8568
21.7754,20.8572
21.7744,20.8570
21.7736,20.8574
21.7732,20.8574
21.7746,20.8568
21.7730,20.8566
21.7726,20.8576
21.7726,20.8582
21.7720,20.8580
21.7712,20.8582
21.7700,20.8578
21.7694,20.8576
21.7684,20.8578
21.7686,20.8574
21.7692,20.8572
21.7698,20.8574
21.7716,20.8586
21.7728,20.8580
21.7716,20.8578
21.7730,20.8588
21.7730,20.8576
21.7724,20.8578
21.7734,20.8574
21.7734,20.8578
21.7726,20.8566
21.7736,20.8568
21.7728,20.8590
21.7730,20.8588
21.7722,20.8578
21.7714,20.8582
21.7712,20.8580
21.7694,20.8584
21.7696,20.8582
21.7690,20.8582
21.7702,20.8588
21.7704,20.8580
21.7712,20.8570
21.7696,20.8582
21.7688,20.8584
21.7682,20.8584
21.7645,20.8580
21.7653,20.8582
21.7663,20.8584
21.7669,20.8578
21.7694,20.8586
21.7696,20.8590
21.7698,20.8582
21.7704,20.8580
21.7706,20.8578
21.7714,20.8576
21.7738,20.8584
21.7754,20.8574
21.7764,20.8582
21.7780,20.8574
21.7790,20.8584
21.7809,20.8574
21.7796,20.8580
21.7798,20.8582
21.7796,20.8578
21.7790,20.8582
21.7782,20.8580
21.7778,20.8574
21.7780,20.8574
21.7780,20.8570
21.7782,20.8578
21.7780,20.8586
21.7770,20.8570
21.7766,20.8566
21.7758,20.8566
21.7744,20.8572
21.7736,20.8574
21.7744,20.8584
21.7736,20.8582
21.7742,20.8580
21.7738,20.8580
21.7734,20.8578
21.7734,20.8578
21.7728,20.8574
21.7720,20.8580
21.7716,20.8578
21.7728,20.8578
21.7722,20.8588
21.7730,20.8594
21.7728,20.8586
21.7728,20.8584
21.7726,20.8580
21.7736,20.8580
21.7744,20.8588
21.7752,20.8580
21.7744,20.8580
21.7754,20.8582
21.7758,20.8584
21.7744,20.8572
21.7744,20.8580
21.7742,20.8588
21.7742,20.8580
21.7750,20.8574
21.7738,20.8582
21.7738,20.8582
21.7732,20.8584
21.7736,20.8584
21.7734,20.8586
21.7742,20.8594
21.7744,20.8584
21.7750,20.8582
21.7746,20.8586
21.7752,20.8588
21.7744,20.8578
21.7748,20.8584
21.7752,20.8574
21.7734,20.8578
21.7720,20.8590
21.7736,20.8582
21.7724,20.8576
21.7728,20.8586
21.7720,20.8588
21.7716,20.8582
21.7718,20.8576
21.7704,20.8576
21.7722,20.8576
21.7722,20.8586
21.7728,20.8588
21.7710,20.8586
21.7710,20.8584
21.7706,20.8580
21.7702,20.8580
21.7694,20.8584
21.7700,20.8588
21.7708,20.8588
21.7704,20.8592
21.7706,20.8582
21.7700,20.8576
21.7698,20.8580
21.7706,20.8580
21.7708,20.8576
21.7712,20.8580
21.7712,20.8582
21.7714,20.8584
21.7712,20.8582
21.7716,20.8590
21.7706,20.8584
21.7710,20.8590
21.7702,20.8578
21.7706,20.8580
21.7702,20.8580
21.7698,20.8582
21.7698,20.8588
21.7696,20.8576
21.7708,20.8584
21.7692,20.8588
21.7706,20.8570
21.7704,20.8592
21.7702,20.8580
21.7702,20.8592
21.7696,20.8586
21.7698,20.8586
21.7692,20.8590
21.7696,20.8576
21.7686,20.8584
21.7694,20.8594
21.7686,20.8580
21.7673,20.8580
21.7684,20.8584
21.7688,20.8592
21.7692,20.8586
21.7696,20.8590
21.7684,20.8586
21.7686,20.8592
21.7692,20.8590
21.7673,20.8592
21.7661,20.8592
21.7667,20.8592
21.7657,20.8596
21.7659,20.8596
21.7651,20.8598
21.7651,20.8592
21.7647,20.8588
21.7653,20.8584
21.7657,20.8584
21.7665,20.8586
21.7659,20.8592
21.7678,20.8592
21.7682,20.8590
21.7675,20.8586
21.7669,20.8588
21.7669,20.8576
21.7680,20.8578
21.7661,20.8584
21.7665,20.8580
21.7663,20.8582
21.7645,20.8584
21.7651,20.8588
21.7647,20.8592
21.7635,20.8588
21.7637,20.8582
21.7615,20.8592
21.7615,20.8584
21.7603,20.8596
21.7599,20.8588
21.7593,20.8586
21.7607,20.8588
21.7617,20.8582
21.7621,20.8578
21.7629,20.8584
21.7635,20.8588
21.7649,20.8582
21.7647,20.8586
21.7659,20.8592
21.7653,20.8584
21.7667,20.8596
21.7663,20.8594
21.7667,20.8588
21.7661,20.8582
21.7665,20.8582
21.7665,20.8592
21.7665,20.8590
21.7655,20.8582
21.7661,20.8594
21.7655,20.8590
21.7657,20.8592
21.7653,20.8596
21.7657,20.8590
21.7659,20.8596
21.7661,20.8586
21.7659,20.8590
21.7663,20.8590
21.7655,20.8596
21.7649,20.8590
21.7645,20.8584
21.7649,20.8600
21.7649,20.8590
21.7651,20.8596
21.7647,20.8596
21.7653,20.8588
21.7655,20.8582
21.7649,20.8586
21.7643,20.8588
21.7643,20.8588
21.7635,20.8584
21.7627,20.8590
21.7635,20.8582
21.7633,20.8588
21.7619,20.8594
21.7623,20.8592
21.7615,20.8590
21.7615,20.8590
21.7605,20.8590
21.7589,20.8586
21.7579,20.8588
21.7585,20.8586
21.7573,20.8586
21.7581,20.8592
21.7567,20.8590
21.7577,20.8590
21.7585,20.8584
21.7585,20.8594
21.7591,20.8584
21.7587,20.8590
21.7577,20.8590
21.7575,20.8582
21.7573,20.8588
21.7569,20.8584
21.7573,20.8590
21.7595,20.8592
21.7589,20.8590
21.7589,20.8588
21.7593,20.8586
21.7595,20.8586
21.7589,20.8586
21.7591,20.8586
21.7603,20.8588
21.7597,20.8588
21.7599,20.8580
21.7577,20.8588
21.7583,20.8588
21.7581,20.8588
21.7551,20.8584
21.7540,20.8592
21.7528,20.8590
21.7534,20.8594
21.7534,20.8594
21.7540,20.8590
21.7538,20.8590
21.7534,20.8594
21.7546,20.8592
21.7546,20.8598
21.7551,20.8590
21.7551,20.8594
21.7557,20.8596
21.7553,20.8594
21.7563,20.8592
21.7565,20.8596
21.7577,20.8600
21.7581,20.8592
21.7587,20.8596
21.7579,20.8590
21.7581,20.8594
21.7581,20.8592
21.7575,20.8588
21.7567,20.8594
21.7577,20.8584
21.7567,20.8588
21.7563,20.8580
21.7555,20.8584
21.7544,20.8588
21.7542,20.8586
21.7538,20.8596
21.7526,20.8592
21.7518,20.8598
21.7518,20.8600
21.7510,20.8596
21.7512,20.8588
21.7506,20.8590
21.7524,20.8610
21.7522,20.8596
21.7528,20.8600
21.7551,20.8594
21.7555,20.8600
21.7561,20.8598
21.7569,20.8596
21.7561,20.8590
21.7555,20.8596
21.7546,20.8584
21.7557,20.8598
21.7555,20.8590
21.7555,20.8588
21.7553,20.8582
21.7546,20.8590
21.7561,20.8588
21.7557,20.8586
21.7561,20.8582
21.7549,20.8592
21.7557,20.8584
21.7555,20.8582
21.7557,20.8588
21.7549,20.8588
21.7544,20.8582
21.7551,20.8580
21.7534,20.8578
21.7546,20.8592
21.7538,20.8586
21.7538,20.8572
21.7530,20.8580
21.7522,20.8592
21.7530,20.8582
21.7522,20.8592
21.7530,20.8592
21.7536,20.8592
21.7534,20.8592
21.7546,20.8590
21.7553,20.8588
21.7546,20.8592
21.7555,20.8584
21.7551,20.8594
21.7551,20.8592
21.7563,20.8586
21.7565,20.8588
21.7567,20.8588
21.7573,20.8584
21.7577,20.8590
21.7577,20.8594
21.7571,20.8586
21.7571,20.8592
21.7555,20.8590
21.7542,20.8590
21.7536,20.8586
21.7522,20.8592
21.7514,20.8588
21.7522,20.8590
21.7522,20.8588
21.7534,20.8594
21.7524,20.8590
21.7520,20.8592
21.7514,20.8590
21.7504,20.8592
21.7512,20.8594
21.7506,20.8596
21.7502,20.8582
21.7504,20.8582
21.7508,20.8580
21.7500,20.8578
21.7510,20.8588
21.7504,20.8590
21.7514,20.8586
21.7524,20.8586
21.7532,20.8588
21.7518,20.8588
21.7532,20.8590
21.7528,20.8590
21.7540,20.8594
21.7538,20.8588
21.7538,20.8590
21.7536,20.8594
21.7524,20.8600
21.7506,20.8590
21.7500,20.8586
21.7492,20.8592
21.7474,20.8592
21.7452,20.8590
21.7478,20.8592
21.7478,20.8586
21.7508,20.8590
21.7520,20.8592
21.7532,20.8592
21.7536,20.8582
21.7549,20.8588
21.7557,20.8594
21.7555,20.8594
21.7557,20.8582
21.7563,20.8588
21.7557,20.8584
21.7561,20.8588
21.7559,20.8588
21.7551,20.8592
21.7555,20.8588
21.7561,20.8584
21.7593,20.8600
21.7607,20.8582
21.7613,20.8588
21.7621,20.8592
21.7619,20.8590
21.7625,20.8586
21.7637,20.8578
21.7605,20.8596
21.7609,20.8592
21.7605,20.8590
21.7603,20.8594
21.7593,20.8594
21.7587,20.8582
21.7583,20.8584
21.7583,20.8582
21.7587,20.8586
21.7583,20.8590
21.7591,20.8586
21.7581,20.8580
21.7587,20.8586
21.7593,20.8594
21.7597,20.8588
21.7583,20.8590
21.7593,20.8584
21.7587,20.8588
21.7589,20.8590
21.7591,20.8590
21.7579,20.8588
21.7585,20.8588
21.7583,20.8590
21.7585,20.8592
21.7579,20.8586
21.7577,20.8590
21.7583,20.8600
21.7587,20.8582
21.7579,20.8590
21.7585,20.8590
21.7581,20.8588
21.7583,20.8586
21.7571,20.8588
21.7561,20.8572
21.7565,20.8594
21.7561,20.8586
21.7575,20.8592
21.7583,20.8584
21.7581,20.8594
21.7593,20.8596
21.7605,20.8594
21.7617,20.8590
21.7615,20.8582
21.7615,20.8590
21.7605,20.8588
21.7619,20.8604
21.7613,20.8588
21.7587,20.8594
21.7587,20.8586
21.7571,20.8586
21.7557,20.8580
21.7555,20.8586
21.7534,20.8594
21.7557,20.8598
21.7540,20.8586
21.7538,20.8592
21.7546,20.8594
21.7546,20.8594
21.7534,20.8592
21.7540,20.8586
21.7538,20.8588
21.7551,20.8592
21.7532,20.8588
21.7540,20.8594
21.7546,20.8592
21.7542,20.8590
21.7546,20.8584
21.7551,20.8584
21.7555,20.8586
21.7551,20.8586
21.7555,20.8596
21.7561,20.8584
21.7555,20.8596
21.7551,20.8590
21.7542,20.8592
21.7546,20.8592
21.7542,20.8586
21.7551,20.8586
21.7544,20.8590
21.7542,20.8592
21.7544,20.8596
21.7544,20.8592
21.7551,20.8584
21.7542,20.8592
21.7542,20.8590
21.7538,20.8588
21.7540,20.8588
21.7540,20.8602
21.7538,20.8592
21.7546,20.8590
21.7555,20.8596
21.7555,20.8592
21.7561,20.8590
21.7563,20.8578
21.7557,20.8596
21.7563,20.8604
21.7575,20.8590
21.7573,20.8600
21.7561,20.8594
21.7563,20.8602
21.7565,20.8594
21.7553,20.8592
21.7557,20.8596
21.7557,20.8604
21.7561,20.8590
21.7553,20.8590
21.7549,20.8594
21.7559,20.8592
21.7565,20.8600
21.7557,20.8598
21.7571,20.8598
21.7565,20.8596
21.7573,20.8592
21.7565,20.8598
21.7565,20.8600
21.7563,20.8596
21.7565,20.8592
21.7559,20.8600
21.7557,20.8600
21.7559,20.8606
21.7567,20.8596
21.7553,20.8586
21.7557,20.8596
21.7563,20.8600
21.7557,20.8596
21.7561,20.8594
21.7561,20.8594
21.7557,20.8596
21.7563,20.8592
21.7557,20.8598
21.7553,20.8590
21.7546,20.8586
21.7553,20.8592
21.7551,20.8592
21.7542,20.8598
21.7540,20.8604
21.7542,20.8602
21.7524,20.8610
21.7520,20.8600
21.7518,20.8596
21.7518,20.8606
21.7524,20.8596
21.7516,20.8596
21.7512,20.8598
21.7510,20.8586
21.7500,20.8596
21.7504,20.8598
21.7492,20.8594
21.7494,20.8598
21.7486,20.8600
21.7496,20.8600
21.7500,20.8604
21.7508,20.8600
21.7506,20.8594
21.7506,20.8598
21.7506,20.8588
21.7496,20.8596
21.7504,20.8594
21.7504,20.8596
21.7500,20.8592
21.7506,20.8592
21.7504,20.8600
21.7512,20.8590
21.7514,20.8602
21.7510,20.8600
21.7506,20.8592
21.7494,20.8596
21.7486,20.8596
21.7486,20.8600
21.7482,20.8598
21.7486,20.8600
21.7486,20.8594
21.7490,20.8588
21.7474,20.8602
21.7482,20.8596
21.7472,20.8600
21.7480,20.8602
21.7478,20.8604
21.7482,20.8602
21.7488,20.8610
21.7498,20.8600
21.7492,20.8596
21.7480,20.8592
21.7468,20.8600
21.7474,20.8598
21.7458,20.8598
21.7468,20.8600
21.7476,20.8596
21.7468,20.8596
21.7466,20.8598
21.7480,20.8596
21.7480,20.8592
21.7478,20.8604
21.7480,20.8600
21.7486,20.8606
21.7478,20.8598
21.7484,20.8602
21.7476,20.8604
21.7484,20.8610
21.7480,20.8600
21.7478,20.8602
21.7486,20.8604
21.7482,20.8610
21.7470,20.8600
21.7480,20.8602
21.7476,20.8594
21.7474,20.8606
21.7474,20.8600
21.7484,20.8606
21.7478,20.8606
21.7476,20.8590
21.7466,20.8600
21.7478,20.8596
21.7460,20.8604
21.7462,20.8598
21.7456,20.8598
21.7446,20.8602
21.7436,20.8596
21.7419,20.8604
21.7419,20.8604
21.7426,20.8600
21.7421,20.8606
21.7432,20.8602
21.7426,20.8606
21.7438,20.8618
21.7426,20.8610
21.7436,20.8612
21.7434,20.8610
21.7438,20.8606
21.7436,20.8600
21.7424,20.8606
21.7430,20.8606
21.7430,20.8612
21.7426,20.8606
21.7430,20.8612
21.7419,20.8606
21.7419,20.8616
21.7426,20.8600
21.7426,20.8602
21.7421,20.8612
21.7421,20.8598
21.7430,20.8602
21.7430,20.8604
21.7436,20.8602
21.7426,20.8606
21.7424,20.8602
21.7424,20.8594
21.7421,20.8602
21.7428,20.8602
21.7432,20.8606
21.7426,20.8610
21.7426,20.8600
21.7415,20.8604
21.7424,20.8610
21.7421,20.8612
21.7434,20.8604
21.7426,20.8606
21.7428,20.8604
21.7411,20.8600
21.7411,20.8610
21.7407,20.8604
21.7399,20.8604
21.7401,20.8622
21.7399,20.8616
21.7417,20.8606
21.7403,20.8606
21.7411,20.8600
21.7403,20.8600
21.7397,20.8606
21.7397,20.8614
21.7393,20.8604
21.7391,20.8614
21.7389,20.8606
21.7389,20.8610
21.7389,20.8608
21.7397,20.8606
21.7389,20.8612
21.7393,20.8596
21.7389,20.8606
21.7387,20.8608
21.7389,20.8612
21.7379,20.8600
21.7377,20.8606
21.7379,20.8610
21.7375,20.8606
21.7379,20.8614
21.7379,20.8614
21.7373,20.8608
21.7371,20.8600
21.7375,20.8602
21.7367,20.8606
21.7373,20.8606
21.7369,20.8602
21.7375,20.8604
21.7373,20.8612
21.7361,20.8614
21.7369,20.8610
21.7369,20.8606
21.7369,20.8620
21.7359,20.8598
21.7357,20.8610
21.7361,20.8610
21.7347,20.8610
21.7347,20.8606
21.7347,20.8606
21.7349,20.8610
21.7343,20.8614
21.7343,20.8610
21.7351,20.8612
21.7339,20.8616
21.7357,20.8616
21.7345,20.8610
21.7347,20.8616
21.7351,20.8604
21.7343,20.8606
21.7347,20.8610
21.7349,20.8598
21.7337,20.8614
21.7343,20.8612
21.7339,20.8604
21.7335,20.8610
21.7337,20.8610
21.7333,20.8616
21.7345,20.8618
21.7347,20.8612
21.7343,20.8610
21.7333,20.8610
21.7337,20.8610
21.7337,20.8608
21.7337,20.8610
21.7333,20.8610
21.7331,20.8610
21.7329,20.8614
21.7333,20.8612
21.7335,20.8612
21.7325,20.8604
21.7327,20.8608
21.7331,20.8606
21.7329,20.8620
21.7321,20.8610
21.7319,20.8616
21.7333,20.8610
21.7329,20.8612
21.7319,20.8632
21.7329,20.8622
21.7325,20.8614
21.7323,20.8616
21.7321,20.8608
21.7317,20.8616
21.7327,20.8620
21.7327,20.8616
21.7311,20.8618
21.7313,20.8614
21.7305,20.8606
21.7305,20.8616
21.7301,20.8608
21.7313,20.8608
21.7299,20.8616
21.7305,20.8622
21.7297,20.8616
21.7303,20.8618
21.7305,20.8614
21.7301,20.8616
21.7297,20.8618
21.7294,20.8614
21.7297,20.8624
21.7297,20.8618
21.7294,20.8620
21.7297,20.8612
21.7288,20.8606
21.7282,20.8616
21.7272,20.8618
21.7280,20.8618
21.7276,20.8610
21.7272,20.8614
21.7252,20.8616
21.7266,20.8610
21.7266,20.8614
21.7264,20.8614
21.7258,20.8620
21.7256,20.8616
21.7258,20.8622
21.7250,20.8606
21.7254,20.8618
21.7252,20.8614
21.7246,20.8616
21.7252,20.8618
21.7244,20.8618
21.7244,20.8618
21.7238,20.8626
21.7236,20.8616
21.7238,20.8620
21.7236,20.8610
21.7234,20.8614
21.7228,20.8620
21.7240,20.8618
21.7234,20.8612
21.7234,20.8620
21.7232,20.8612
21.7234,20.8610
21.7234,20.8618
21.7232,20.8616
21.7222,20.8606
21.7214,20.8600
21.7224,20.8620
21.7224,20.8610
21.7212,20.8622
21.7216,20.8610
21.7220,20.8618
21.7214,20.8614
21.7222,20.8622
21.7212,20.8618
21.7214,20.8622
21.7204,20.8616
21.7216,20.8618
21.7208,20.8614
21.7214,20.8626
21.7218,20.8614
21.7214,20.8620
21.7222,20.8612
21.7210,20.8616
21.7192,20.8616
21.7190,20.8618
21.7190,20.8622
21.7184,20.8620
21.7180,20.8620
21.7172,20.8614
21.7178,20.8634
21.7159,20.8624
21.7163,20.8626
21.7159,20.8620
21.7165,20.8624
21.7155,20.8626
21.7157,20.8610
21.7155,20.8614
21.7163,20.8620
21.7153,20.8622
21.7155,20.8618
21.7147,20.8614
21.7153,20.8626
21.7155,20.8620
21.7149,20.8616
21.7153,20.8614
21.7147,20.8624
21.7151,20.8618
21.7147,20.8616
21.7143,20.8632
21.7145,20.8620
21.7129,20.8620
21.7129,20.8614
21.7125,20.8616
21.7115,20.8616
21.7127,20.8616
21.7129,20.8620
21.7121,20.8620
21.7125,20.8612
21.7115,20.8628
21.7121,20.8624
21.7117,20.8622
21.7099,20.8620
21.7093,20.8628
21.7091,20.8610
21.7097,20.8612
21.7083,20.8622
21.7081,20.8626
21.7075,20.8614
21.7073,20.8616
21.7069,20.8616
21.7073,20.8624
21.7069,20.8620
21.7065,20.8624
21.7067,20.8626
21.7071,20.8628
21.7061,20.8614
21.7059,20.8622
21.7057,20.8622
21.7049,20.8624
21.7040,20.8624
21.7038,20.8620
21.7034,20.8618
21.7032,20.8624
21.7020,20.8614
21.7026,20.8622
21.7022,20.8620
21.7014,20.8618
21.7010,20.8622
21.7018,20.8620
21.7002,20.8626
21.7004,20.8626
21.6998,20.8624
21.6996,20.8622
21.6996,20.8616
21.6982,20.8620
21.6984,20.8628
21.6982,20.8632
21.6974,20.8618
21.6976,20.8626
21.6970,20.8620
21.6972,20.8628
21.6972,20.8628
21.6970,20.8624
21.6968,20.8618
21.6966,20.8618
21.6956,20.8626
21.6962,20.8626
21.6964,20.8630
21.6950,20.8630
21.6956,20.8628
21.6948,20.8634
21.6952,20.8630
21.6954,20.8628
21.6950,20.8632
21.6938,20.8636
21.6944,20.8634
21.6932,20.8630
21.6932,20.8626
21.6922,20.8634
21.6920,20.8630
21.6911,20.8636
21.6913,20.8632
21.6907,20.8630
21.6901,20.8626
21.6905,20.8630
21.6903,20.8636
21.6901,20.8628
21.6891,20.8626
21.6893,20.8622
21.6877,20.8626
21.6883,20.8628
21.6875,20.8626
21.6875,20.8636
21.6883,20.8632
21.6881,20.8628
21.6863,20.8634
21.6875,20.8636
21.6865,20.8642
21.6865,20.8630
21.6871,20.8638
21.6867,20.8636
21.6873,20.8634
21.6869,20.8632
21.6863,20.8628
21.6863,20.8638
21.6859,20.8636
21.6863,20.8626
21.6855,20.8630
21.6855,20.8636
21.6851,20.8628
21.6853,20.8636
21.6857,20.8636
21.6851,20.8628
21.6845,20.8632
21.6839,20.8634
21.6849,20.8630
21.6843,20.8628
21.6841,20.8626
21.6849,20.8632
21.6839,20.8626
21.6839,20.8634
21.6843,20.8626
21.6837,20.8630
21.6843,20.8634
21.6827,20.8638
21.6835,20.8632
21.6831,20.8630
21.6831,20.8628
21.6829,20.8632
21.6829,20.8630
21.6833,20.8640
21.6833,20.8634
21.6829,20.8640
21.6827,20.8636
21.6825,20.8640
21.6825,20.8632
21.6819,20.8638
21.6821,20.8636
21.6809,20.8634
21.6817,20.8642
21.6807,20.8636
21.6797,20.8638
21.6793,20.8624
21.6786,20.8640
21.6789,20.8620
21.6782,20.8638
21.6774,20.8626
21.6768,20.8638
21.6774,20.8634
21.6756,20.8634
21.6768,20.8630
21.6758,20.8634
21.6754,20.8630
21.6758,20.8636
21.6754,20.8638
21.6750,20.8632
21.6746,20.8628
21.6740,20.8632
21.6738,20.8620
21.6744,20.8630
21.6738,20.8626
21.6732,20.8636
21.6732,20.8630
21.6728,20.8630
21.6726,20.8634
21.6728,20.8632
21.6732,20.8634
21.6736,20.8638
21.6724,20.8640
21.6728,20.8646
21.6722,20.8642
21.6718,20.8636
21.6730,20.8640
21.6724,20.8638
21.6734,20.8644
21.6730,20.8644
21.6740,20.8636
21.6738,20.8634
21.6734,20.8646
21.6746,20.8638
21.6752,20.8644
21.6748,20.8630
21.6744,20.8644
21.6750,20.8638
21.6746,20.8644
21.6742,20.8640
21.6744,20.8636
21.6744,20.8638
21.6752,20.8632
21.6748,20.8634
21.6744,20.8640
21.6732,20.8628
21.6730,20.8636
21.6746,20.8638
21.6738,20.8638
21.6732,20.8640
21.6734,20.8636
21.6722,20.8642
21.6720,20.8642
21.6722,20.8644
21.6726,20.8642
21.6728,20.8644
21.6718,20.8636
21.6728,20.8634
21.6716,20.8636
21.6722,20.8632
21.6724,20.8644
21.6722,20.8644
21.6726,20.8646
21.6724,20.8638
21.6722,20.8644
21.6722,20.8640
21.6714,20.8632
21.6718,20.8644
21.6720,20.8636
21.6716,20.8638
21.6708,20.8650
21.6708,20.8630
21.6704,20.8630
21.6702,20.8634
21.6700,20.8640
21.6682,20.8626
21.6696,20.8634
21.6690,20.8644
21.6700,20.8634
21.6692,20.8640
21.6702,20.8642
21.6702,20.8644
21.6692,20.8636
21.6698,20.8638
21.6694,20.8636
21.6694,20.8636
21.6690,20.8648
21.6690,20.8640
21.6694,20.8634
21.6692,20.8638
21.6690,20.8638
21.6682,20.8640
21.6680,20.8640
21.6686,20.8642
21.6686,20.8644
21.6692,20.8636
21.6684,20.8636
21.6678,20.8648
21.6678,20.8642
21.6684,20.8644
21.6682,20.8642
21.6668,20.8648
21.6670,20.8646
21.6672,20.8644
21.6672,20.8638
21.6666,20.8648
21.6664,20.8648
21.6655,20.8650
21.6649,20.8638
21.6651,20.8638
21.6651,20.8640
21.6647,20.8648
21.6649,20.8644
21.6641,20.8644
21.6653,20.8650
21.6643,20.8636
21.6643,20.8634
21.6647,20.8642
21.6653,20.8646
21.6643,20.8652
21.6645,20.8648
21.6649,20.8650
21.6647,20.8642
21.6643,20.8642
21.6643,20.8646
21.6641,20.8648
21.6647,20.8656
21.6653,20.8652
21.6645,20.8654
21.6651,20.8656
21.6637,20.8646
21.6647,20.8654
21.6639,20.8642
21.6637,20.8648
21.6635,20.8644
21.6633,20.8650
21.6633,20.8652
21.6623,20.8652
21.6633,20.8654
21.6623,20.8656
21.6621,20.8654
21.6613,20.8652
21.6619,20.8652
21.6615,20.8642
21.6605,20.8638
21.6603,20.8648
21.6617,20.8648
21.6603,20.8642
21.6607,20.8646
21.6611,20.8650
21.6599,20.8638
21.6607,20.8650
21.6609,20.8656
21.6605,20.8650
21.6603,20.8652
21.6607,20.8650
21.6609,20.8654
21.6607,20.8652
21.6603,20.8648
21.6603,20.8646
21.6605,20.8650
21.6599,20.8640
21.6595,20.8646
21.6611,20.8660
21.6597,20.8648
21.6587,20.8656
21.6607,20.8650
21.6593,20.8654
21.6583,20.8648
21.6597,20.8652
21.6591,20.8658
21.6585,20.8654
21.6579,20.8654
21.6583,20.8656
21.6581,20.8660
21.6581,20.8652
21.6573,20.8654
21.6577,20.8654
21.6567,20.8648
21.6577,20.8658
21.6563,20.8650
21.6563,20.8648
21.6563,20.8648
21.6559,20.8652
21.6555,20.8654
